"","School.Name","assessment","Weighted_Proficient","Year","LEA","LEA.Name","School","Assessment","Student.Group","Tested.Count","Proficient.Count","Proficient.Pct","Level.1.Pct","Level.2.Pct","Level.3.Pct","Level.4.Pct","Create.Date","diference","X","Y","OBJECTID","County","PSC_NUMBER","STREET","CITY","STATE","ZIP","Grades","School_Type","NAME","variable","Income_per_cap","moe"
"75","Bethesda-Chevy Chase High","Math",24.2,2023,15,"Montgomery",406," Mathematics All Grades","All Students","210","18",8.6,"41.9","49.5","8.6","<= 5.0",20241015,-15.6,"-8581498.1551","4719773.199","2212","Montgomery                                        ","15.030","4301 EAST-WEST HIGHWAY","BETHESDA","MD","20814","9-12","High","ZCTA5 20814","B19301_001",107586,6375
"76","Beverly Farms Elementary","Math",77.6679245283019,2023,15,"Montgomery",226," Mathematics All Grades","All Students","319","218",68.3,"<= 5.0","28.2","55.5","12.9",20241015,-9.36792452830188,"-8591227.7193","4729139.2316","2117","Montgomery                                        ","15.183","8501 POST OAK RD","POTOMAC","MD","20854","K-5","Elementary","ZCTA5 20854","B19301_001",110500,4957
"77","Bladensburg Elementary","Math",24.6263414634146,2023,16,"Prince George's",205," Mathematics All Grades","All Students","389","61",15.7,"35.2","49.1","14.4","<= 5.0",20241015,-8.92634146341463,"-8564018.2547","4712895.0714","2018","Prince George's                                   ","16.106","4915 ANNAPOLIS ROAD","BLADENSBURG","MD","20710","PreK-6","Elementary","ZCTA5 20710","B19301_001",25555,2933
"78","Bodkin Elementary","Math",54.5060200668896,2023,2,"Anne Arundel",2082," Mathematics All Grades","All Students","269","119",44.2,"7.1","48.7","43.1","<= 5.0",20241015,-10.3060200668896,"-8510981.3809","4737731.7448","2558","Anne Arundel                                      ","02.062","8320 VENTNOR ROAD","PASADENA","MD","21122","K-5","Elementary","ZCTA5 21122","B19301_001",55485,3464
"79","Bollman Bridge Elementary","Math",25.3489913544669,2023,13,"Howard",620," Mathematics All Grades","All Students","331","96",29,"19.0","52.0","26.6","<= 5.0",20241015,3.65100864553315,"-8552458.239","4742604.4848","1849","Howard                                            ","13.039","8200 SAVAGE-GUILFORD ROAD","JESSUP","MD","20794","PreK-5","Elementary","ZCTA5 20794","B19301_001",34967,3025
"80","Bond Mill Elementary","Math",36.6249110320285,2023,16,"Prince George's",1011," Mathematics All Grades","All Students","268","48",17.9,"26.1","56.0","17.2","<= 5.0",20241015,-18.7249110320285,"-8559971.5002","4737401.5489","1930","Prince George's                                   ","16.233","16001 SHERWOOD AVENUE","LAUREL","MD","20707","K-5","Elementary","ZCTA5 20707","B19301_001",49777,2507
"81","Bonnie Branch Middle","Math",53.8620592383639,2023,13,"Howard",108," Mathematics All Grades","All Students","666","244",36.6,"25.2","38.1","34.1","<= 5.0",20241015,-17.2620592383639,"-8546309.6043","4755005.4412","1604","Howard                                            ","13.071","4979 ILCHESTER ROAD","ELLICOTT CITY","MD","21043","6-8","Middle","ZCTA5 21043","B19301_001",64911,2548
"82","Boonsboro Elementary","Math",67.690494296578,2023,21,"Washington",603," Mathematics All Grades","All Students","248","151",60.9,"8.9","30.2","54.0","6.9",20241015,-6.79049429657795,"-8644054.9781","4795553.5571","1446","Washington                                        ","21.027","5 CAMPUS AVENUE","BOONSBORO","MD","21713","PreK-5","Elementary","ZCTA5 21713","B19301_001",46822,5238
"83","Boonsboro High","Math",44.8,2023,21,"Washington",601," Mathematics All Grades","All Students","543","192",35.4,"14.2","50.5","33.5","<= 5.0",20241015,-9.4,"-8644129.4367","4795884.5309","1429","Washington                                        ","21.001","10 CAMPUS AVENUE","BOONSBORO","MD","21713","9-12","High","ZCTA5 21713","B19301_001",46822,5238
"84","Boonsboro Middle","Math",53.7401628222524,2023,21,"Washington",602," Mathematics All Grades","All Students","604","220",36.4,"18.4","45.2","33.6","<= 5.0",20241015,-17.3401628222524,"-8643774.0714","4795732.0516","2327","Washington                                        ","21.010","1 J H WADE DRIVE","BOONSBORO","MD","21713","6-8","Middle","ZCTA5 21713","B19301_001",46822,5238
"85","Bowie High","Math",5.3,2023,16,"Prince George's",1423," Mathematics All Grades","All Students","637","*",5,"37.8","57.9","<= 5.0","<= 5.0",20241015,-0.3,"-8543013.5104","4718553.2147","2022","Prince George's                                   ","16.089","15200 ANNAPOLIS ROAD","BOWIE","MD","20715","9-12","High","ZCTA5 20715","B19301_001",53586,2447
"86","Bradbury Heights Elementary","Math",5.2,2023,16,"Prince George's",606," Mathematics All Grades","All Students","227","*",5,"70.0","28.6","<= 5.0","<= 5.0",20241015,-0.2,"-8563589.2026","4703209.3176","2052","Prince George's                                   ","16.025","1401 GLACIER AVENUE","CAPITOL HEIGHTS","MD","20743","PreK-6","Elementary","ZCTA5 20743","B19301_001",38295,2299
"87","Braddock Middle","Math",42.019897084048,2023,1,"Allegany",504," Mathematics All Grades","All Students","578","152",26.3,"28.7","45.0","24.9","<= 5.0",20241015,-15.719897084048,"-8768722.9092","4817527.2324","2468","Allegany                                          ","01.035","909 HOLLAND STREET","CUMBERLAND","MD","21502","6-8","Middle","ZCTA5 21502","B19301_001",30485,1296
"88","Bradley Hills Elementary","Math",79.8108974358974,2023,15,"Montgomery",410," Mathematics All Grades","All Students","233","194",83.3,"<= 5.0","15.5","65.2","18.0",20241015,3.48910256410257,"-8584749.9636","4721645.2064","2149","Montgomery                                        ","15.145","8701 HARTSDALE AVENUE","BETHESDA","MD","20817","K-5","Elementary","ZCTA5 20817","B19301_001",121150,8562
"89","Brandywine Elementary","Math",23.1907216494845,2023,16,"Prince George's",1101," Mathematics All Grades","All Students","281","28",10,"42.0","48.0","10.0","<= 5.0",20241015,-13.1907216494845,"-8555232.3998","4678361.106","2028","Prince George's                                   ","16.088","14101 BRANDYWINE ROAD","BRANDYWINE","MD","20613","PreK-5","Elementary","ZCTA5 20613","B19301_001",60879,5333
"90","Briggs Chaney Middle","Math",22.0041975308642,2023,15,"Montgomery",335," Mathematics All Grades","All Students","828","98",11.8,"37.8","50.4","11.6","<= 5.0",20241015,-10.2041975308642,"-8568361.8559","4737399.8821","2128","Montgomery                                        ","15.167","1901 RAINBOW DRIVE","SILVER SPRING","MD","20905","6-8","Middle","ZCTA5 20905","B19301_001",55508,3690
"91","Broad Ford Elementary","Math",27.0274074074074,2023,11,"Garrett",1707," Mathematics All Grades","All Students","232","98",42.2,"14.2","43.5","39.7","<= 5.0",20241015,15.1725925925926,"-8836374.0696","4781297.121","1723","Garrett                                           ","11.006","905 BROAD FORD SCHOOL RD","OAKLAND","MD","21550","K-5","Elementary","ZCTA5 21550","B19301_001",41945,6856
"92","Broadneck Elementary","Math",56.4100250626566,2023,2,"Anne Arundel",2322," Mathematics All Grades","All Students","369","171",46.3,"8.1","45.5","40.1","6.2",20241015,-10.1100250626566,"-8514161.9378","4728601.3221","2527","Anne Arundel                                      ","02.023","470 SHORE ACRES ROAD","ARNOLD","MD","21012","K-5","Elementary","ZCTA5 21012","B19301_001",60885,3416
"93","Broadneck High","Math",17.9,2023,2,"Anne Arundel",2363," Mathematics All Grades","All Students","19","2",10.5,"47.4","42.1","10.5","<= 5.0",20241015,-7.4,"-8510799.3491","4727378.1478","2581","Anne Arundel                                      ","02.032","1265 GREEN HOLLY DRIVE","ANNAPOLIS","MD","21409","9-12","High","ZCTA5 21409","B19301_001",69358,6913
"94","Brock Bridge Elementary","Math",23.3126666666667,2023,2,"Anne Arundel",3062," Mathematics All Grades","All Students","237","26",11,"38.8","50.2","10.1","<= 5.0",20241015,-12.3126666666667,"-8551670.1478","4734316.3109","2619","Anne Arundel                                      ","02.093","405 BROCK BRIDGE ROAD","LAUREL","MD","20724","PreK-5","Elementary","ZCTA5 20724","B19301_001",50191,4890
"95","Brooke Grove Elementary","Math",55.0073298429319,2023,15,"Montgomery",518," Mathematics All Grades","All Students","204","102",50,"14.2","35.8","41.7","8.3",20241015,-5.00732984293194,"-8577244.0112","4744139.172","2135","Montgomery                                        ","15.164","2700 SPARTAN ROAD","OLNEY","MD","20832","PreK-5","Elementary","ZCTA5 20832","B19301_001",67017,5032
"96","Brookhaven Elementary","Math",38.0233128834356,2023,15,"Montgomery",807," Mathematics All Grades","All Students","168","43",25.6,"22.0","52.4","25.0","<= 5.0",20241015,-12.4233128834356,"-8581881.6624","4733466.2446","2193","Montgomery                                        ","15.055","4610 RENN ST","ROCKVILLE","MD","20853","PreK-5","Elementary","ZCTA5 20853","B19301_001",55810,3198
"97","Brooklyn Park Elementary","Math",26.7757731958763,2023,2,"Anne Arundel",1092," Mathematics All Grades","All Students","212","31",14.6,"38.2","47.2","14.2","<= 5.0",20241015,-12.1757731958763,"-8529013.3314","4753517.7447","2373","Anne Arundel                                      ","02.085","200 14TH AVENUE","BALTIMORE","MD","21225","PreK-5","Elementary","ZCTA5 21225","B19301_001",26626,1620
"98","Brooklyn Park Middle","Math",22.3607198748044,2023,2,"Anne Arundel",1023," Mathematics All Grades","All Students","760","68",8.9,"51.1","40.0","8.4","<= 5.0",20241015,-13.4607198748044,"-8529283.2431","4752700.2065","2598","Anne Arundel                                      ","02.092","200 HAMMONDS LANE","BALTIMORE","MD","21225","6-8","Middle","ZCTA5 21225","B19301_001",26626,1620
"99","Brown Station Elementary","Math",30.0478873239437,2023,15,"Montgomery",559," Mathematics All Grades","All Students","248","55",22.2,"23.8","54.0","19.4","<= 5.0",20241015,-7.84788732394366,"-8597279.7073","4741567.5076","2211","Montgomery                                        ","15.024","851 QUINCE ORCHARD BOULEVARD","GAITHERSBURG","MD","20878","HS-5","Elementary","ZCTA5 20878","B19301_001",69898,2690
"100","Brunswick Elementary","Math",38.173786407767,2023,10,"Frederick",2504," Mathematics All Grades","All Students","364","146",40.1,"11.0","48.9","37.4","<= 5.0",20241015,1.92621359223301,"-8642091.0393","4767443.8603","1765","Frederick                                         ","10.025","400 CENTRAL AVE","BRUNSWICK","MD","21716","PreK-5","Elementary","ZCTA5 21716","B19301_001",51221,4534
"101","Brunswick High","Math",39.5,2023,10,"Frederick",2503," Mathematics All Grades","All Students","332","61",18.4,"13.6","68.1","17.5","<= 5.0",20241015,-21.1,"-8639270.3728","4767154.7058","1762","Frederick                                         ","10.036","101 CUMMINGS DRIVE","BRUNSWICK","MD","21716","9-12","High","ZCTA5 21716","B19301_001",51221,4534
"102","Brunswick Middle","Math",30.1197860962567,2023,10,"Frederick",2525," Mathematics All Grades","All Students","649","143",22,"25.3","52.7","20.6","<= 5.0",20241015,-8.11978609625669,"-8638832.3691","4766858.742","1744","Frederick                                         ","10.055","301 CUMMINGS DR","BRUNSWICK","MD","21716","6-8","Middle","ZCTA5 21716","B19301_001",51221,4534
"103","Bryant Woods Elementary","Math",31.9075675675676,2023,13,"Howard",510," Mathematics All Grades","All Students","173","53",30.6,"25.4","43.9","26.6","<= 5.0",20241015,-1.30756756756756,"-8556818.5018","4753379.7794","1815","Howard                                            ","13.079","5450 BLUE HERON LANE","COLUMBIA","MD","21044","PreK-5","Elementary","ZCTA5 21044","B19301_001",67519,4010
"104","Buck Lodge Middle","Math",17.0267950963222,2023,16,"Prince George's",2108," Mathematics All Grades","All Students","1192","61",5.1,"63.3","31.6","<= 5.0","<= 5.0",20241015,-11.9267950963222,"-8567234.3339","4723263.5403","2023","Prince George's                                   ","16.094","2611 BUCK LODGE ROAD","ADELPHI","MD","20783","6-8","Middle","ZCTA5 20783","B19301_001",28657,1696
"105","Buckingham Elementary","Math",58.276,2023,23,"Worcester",901," Mathematics All Grades","All Students","192","113",58.9,"9.9","31.3","51.6","7.3",20241015,0.624000000000002,"-8373669.9706","4624865.3431","1377","Worcester                                         ","23.007","100 BUCKINGHAM ROAD","BERLIN","MD","21811","PreK-4","Elementary","ZCTA5 21811","B19301_001",51603,4030
"106","Burning Tree Elementary","Math",73.1272727272727,2023,15,"Montgomery",419," Mathematics All Grades","All Students","233","154",66.1,"15.9","18.0","50.2","15.9",20241015,-7.02727272727272,"-8587536.8671","4720240.1732","1371","Montgomery                                        ","15.207","7900 BEECH TREE ROAD","BETHESDA","MD","20817","K-5","Elementary","ZCTA5 20817","B19301_001",121150,8562
"107","Burnt Mills Elementary","Math",35.3789285714286,2023,15,"Montgomery",309," Mathematics All Grades","All Students","294","84",28.6,"25.9","45.6","28.2","<= 5.0",20241015,-6.77892857142857,"-8571757.3246","4727320.0305","2106","Montgomery                                        ","15.208","11211 CHILDS ST","SILVER SPRING","MD","20901","PreK-5","Elementary","ZCTA5 20901","B19301_001",58121,2624
"108","Burtonsville Elementary","Math",47.7348348348348,2023,15,"Montgomery",302," Mathematics All Grades","All Students","307","117",38.1,"19.9","42.0","34.9","<= 5.0",20241015,-9.63483483483483,"-8564514.7585","4737654.2982","2200","Montgomery                                        ","15.052","15516 OLD COLUMBIA PIKE","BURTONSVILLE","MD","20866","K-5","Elementary","ZCTA5 20866","B19301_001",46450,3853
"109","Bushy Park Elementary","Math",73.2607902735562,2023,13,"Howard",406," Mathematics All Grades","All Students","306","218",71.2,"<= 5.0","26.5","55.9","15.4",20241015,-2.06079027355622,"-8574084.3147","4764976.6453","2241","Howard                                            ","13.085","14601 CARRS MILL ROAD","GLENWOOD","MD","21738","PreK-5","Elementary","ZCTA5 21738","B19301_001",86408,10544
"110","C. Milton Wright High","Math",38.1454545454545,2023,12,"Harford",385," Mathematics All Grades","All Students","527","33",6.3,"33.2","60.5","6.3","<= 5.0",20241015,-31.8454545454545,"-8497029.9726","4802429.5161","1891","Harford                                           ","12.020","1301 N FOUNTAIN GREEN RD","BEL AIR","MD","21015","9-12","High","ZCTA5 21015","B19301_001",57656,2814
"111","Cabin John Middle","Math",74.2598557692308,2023,15,"Montgomery",606," Mathematics All Grades","All Students","918","446",48.6,"7.7","43.7","42.5","6.1",20241015,-25.6598557692308,"-8590742.7415","4726208.788","2124","Montgomery                                        ","15.209","10701 GAINSBOROUGH RD","ROCKVILLE","MD","20854","6-8","Middle","ZCTA5 20854","B19301_001",110500,4957
"112","Callaway Elementary","Math",21.8445454545455,2023,30,"Baltimore City",251," Mathematics All Grades","All Students","88","*",5,"55.7","40.9","<= 5.0","<= 5.0",20241015,-16.8445454545455,"-8535744.6884","4769997.2573","1531","Baltimore City                                    ","30.257","3701 FERNHILL AVE","BALTIMORE","MD","21215","PreK-5","Elementary","ZCTA5 21215","B19301_001",30034,1989
"113","Calvert Elementary","Math",49.2912065439673,2023,4,"Calvert",207," Mathematics All Grades","All Students","224","113",50.4,"10.7","38.8","46.0","<= 5.0",20241015,1.10879345603272,"-8523628.4891","4657912.2484","1590","Calvert                                           ","04.004","1450 DARES BEACH ROAD","PRINCE FREDERICK","MD","20678","PreK-5","Elementary","ZCTA5 20678","B19301_001",52586,3859
"114","Calvert Elementary","Math",49.2912065439673,2023,4,"Calvert",207," Mathematics All Grades","All Students","224","113",50.4,"10.7","38.8","46.0","<= 5.0",20241015,1.10879345603272,"-8458562.1289","4822565.9513","1668","Cecil                                             ","07.014","79 BRICK MEETINGHOUSE RD","RISING SUN","MD","21911","PreK-5","Elementary","ZCTA5 21911","B19301_001",39545,2759
"115","Calvert Elementary","Math",49.2912065439673,2023,7,"Cecil",904," Mathematics All Grades","All Students","192","90",46.9,"13.0","40.1","44.3","<= 5.0",20241015,-2.39120654396728,"-8523628.4891","4657912.2484","1590","Calvert                                           ","04.004","1450 DARES BEACH ROAD","PRINCE FREDERICK","MD","20678","PreK-5","Elementary","ZCTA5 20678","B19301_001",52586,3859
