"","School.Name","assessment","Weighted_Proficient","Year","LEA","LEA.Name","School","Assessment","Student.Group","Tested.Count","Proficient.Count","Proficient.Pct","Level.1.Pct","Level.2.Pct","Level.3.Pct","Level.4.Pct","Create.Date","diference","X","Y","OBJECTID","County","PSC_NUMBER","STREET","CITY","STATE","ZIP","Grades","School_Type","NAME","variable","Income_per_cap","moe"
"756","Sherwood Elementary","Math",35.44111328125,2023,15,"Montgomery",501," Mathematics All Grades","All Students","243","112",46.1,"12.3","41.6","40.3","5.8",20241015,10.65888671875,"-8575284.326","4743121.1432","2167","Montgomery                                        ","15.107","1401 OLNEY-SANDY SPRING ROAD","SANDY SPRING","MD","20860","K-5","Elementary","ZCTA5 20860","B19301_001",85608,28289
"757","Sherwood High","Math",11.6423402617398,2023,15,"Montgomery",503," Mathematics All Grades","All Students","160","11",6.9,"40.0","53.1","6.9","<= 5.0",20241015,-4.7423402617398,"-8573679.2713","4742896.471","2152","Montgomery                                        ","15.135","300 OLNEY-SANDY SPRING ROAD","SANDY SPRING","MD","20860","9-12","High","ZCTA5 20860","B19301_001",85608,28289
"758","Shipley's Choice Elementary","Math",46.1256461232604,2023,2,"Anne Arundel",2432," Mathematics All Grades","All Students","185","137",74.1,"<= 5.0","24.9","67.6","6.5",20241015,27.9743538767396,"-8528298.6499","4736264.8222","2567","Anne Arundel                                      ","02.049","310 GOVERNOR STONE PARKWAY","MILLERSVILLE","MD","21108","K-5","Elementary","ZCTA5 21108","B19301_001",62037,3985
"759","Showell Elementary","Math",24.9176948051948,2023,23,"Worcester",312," Mathematics All Grades","All Students","219","141",64.4,"5.5","30.1","56.2","8.2",20241015,39.4823051948052,"-8370335.8612","4634754.5291","1381","Worcester                                         ","23.001","11318 SHOWELL SCHOOL ROAD","BERLIN","MD","21811","PreK-4","Elementary","ZCTA5 21811","B19301_001",51603,4030
"760","Silver Creek Middle","Math",22.6821380965076,2023,15,"Montgomery",835," Mathematics All Grades","All Students","765","265",34.6,"18.0","47.3","32.3","<= 5.0",20241015,11.9178619034924,"-8579928.8298","4723967.7207","2286","Montgomery                                        ","15.278","3701 SAUL ROAD","KENSINGTON","MD","20895","","Middle","ZCTA5 20895","B19301_001",80692,4734
"761","Silver Spring International Middle","Math",19.456107219007,2023,15,"Montgomery",647," Mathematics All Grades","All Students","1139","181",15.9,"38.6","45.5","15.2","<= 5.0",20241015,-3.55610721900701,"-8573239.4896","4721771.7385","2224","Montgomery                                        ","15.002","313 WAYNE AVE","SILVER SPRING","MD","20907","","Middle",NA,NA,NA,NA
"762","Sligo Creek Elementary","Math",35.9378835316218,2023,15,"Montgomery",517," Mathematics All Grades","All Students","310","172",55.5,"8.1","36.5","46.8","8.7",20241015,19.5621164683782,"-8573350.8596","4721719.6157","2518","Montgomery                                        ","15.264","500 SCHUYLER AVENUE","SILVER SPRING","MD","20910","K-5","Elementary","ZCTA5 20910","B19301_001",69167,3411
"763","Sligo Middle","Math",18.4367456896552,2023,15,"Montgomery",778," Mathematics All Grades","All Students","674","116",17.2,"34.6","48.2","16.3","<= 5.0",20241015,-1.23674568965517,"-8575286.9298","4725450.9832","2515","Montgomery                                        ","15.235","1401 DENNIS AVE","SILVER SPRING","MD","20902","6-8","Middle","ZCTA5 20902","B19301_001",48887,2703
"764","Smithsburg Elementary","Math",22.3339165545087,2023,21,"Washington",702," Mathematics All Grades","All Students","176","79",44.9,"17.6","37.5","40.9","<= 5.0",20241015,22.5660834454913,"-8635871.4963","4816223.0865","1417","Washington                                        ","21.036","67 N. MAIN STREET","SMITHSBURG","MD","21783","PreK-5","Elementary","ZCTA5 21783","B19301_001",44428,4847
"765","Smithsburg High","Math",6.40744680851064,2023,21,"Washington",701," Mathematics All Grades","All Students","499","80",16,"28.7","55.3","15.8","<= 5.0",20241015,9.59255319148936,"-8635622.8524","4816626.9384","1428","Washington                                        ","21.026","66 N MAIN ST","SMITHSBURG","MD","21783","9-12","High","ZCTA5 21783","B19301_001",44428,4847
"766","Smithsburg Middle","Math",13.4233679525223,2023,21,"Washington",704," Mathematics All Grades","All Students","520","204",39.2,"14.2","46.5","36.5","<= 5.0",20241015,25.7766320474777,"-8635518.5635","4816967.1847","1442","Washington                                        ","21.008","68 N MAIN ST","SMITHSBURG","MD","21783","6-8","Middle","ZCTA5 21783","B19301_001",44428,4847
"767","Snow Hill Elementary","Math",24.6045307443366,2023,23,"Worcester",205," Mathematics All Grades","All Students","79","59",74.7,"6.3","19.0","59.5","15.2",20241015,50.0954692556634,"-8393012.8748","4602790.2294","1378","Worcester                                         ","23.008","515 COULBOURNE LANE","SNOW HILL","MD","21863","PreK-3","Elementary","ZCTA5 21863","B19301_001",33766,4109
"768","Snow Hill High","Math",16.6068119891008,2023,23,"Worcester",207," Mathematics All Grades","All Students","218","45",20.6,"17.0","62.4","20.2","<= 5.0",20241015,3.99318801089919,"-8392339.5904","4603305.49","1385","Worcester                                         ","23.005","305 S. CHURCH STREET","SNOW HILL","MD","21863","9-12","High","ZCTA5 21863","B19301_001",33766,4109
"769","Snow Hill Middle","Math",21.7096656534954,2023,23,"Worcester",208," Mathematics All Grades","All Students","398","128",32.2,"26.1","41.7","29.9","<= 5.0",20241015,10.4903343465046,"-8393196.7346","4603058.1418","2509","Worcester                                         ","23.009","522 COULBOURNE LANE","SNOW HILL","MD","21863","4-8","Elementary/Middle","ZCTA5 21863","B19301_001",33766,4109
"770","Solley Elementary","Math",16.80934169279,2023,2,"Anne Arundel",2212," Mathematics All Grades","All Students","326","101",31,"25.2","43.9","28.2","<= 5.0",20241015,14.19065830721,"-8522037.1272","4746716.5099","2553","Anne Arundel                                      ","02.067","7608 SOLLEY ROAD","GLEN BURNIE","MD","21060","PreK-5","Elementary","ZCTA5 21060","B19301_001",48058,2900
"771","Somerset Elementary","Math",42.7590620031797,2023,15,"Montgomery",405," Mathematics All Grades","All Students","183","115",62.8,"6.0","31.1","50.8","12.0",20241015,20.0409379968203,"-8581890.5708","4717218.3494","2491","Montgomery                                        ","15.008","5811 WARWICK PLACE","CHEVY CHASE","MD","20815","K-5","Elementary","ZCTA5 20815","B19301_001",131556,7502
"772","South Lake Elementary","Math",7.04883720930233,2023,15,"Montgomery",564," Mathematics All Grades","All Students","356","62",17.4,"34.8","47.8","16.6","<= 5.0",20241015,10.3511627906977,"-8593523.1505","4744034.5867","2182","Montgomery                                        ","15.086","18201 CONTOUR ROAD","GAITHERSBURG","MD","20877","HS-5","Elementary","ZCTA5 20877","B19301_001",38859,2896
"773","South Penn Elementary","Math",11.5854358974359,2023,1,"Allegany",401," Mathematics All Grades","All Students","228","47",20.6,"24.6","54.8","18.4","<= 5.0",20241015,9.0145641025641,"-8767160.1059","4813170.0495","2481","Allegany                                          ","01.021","500 EAST SECOND STREET","CUMBERLAND","MD","21502","PreK-5","Elementary","ZCTA5 21502","B19301_001",30485,1296
"774","South River High","Math",17.328,2023,2,"Anne Arundel",4293," Mathematics All Grades","All Students","186","14",7.5,"25.8","66.7","7.0","<= 5.0",20241015,-9.828,"-8522612.7169","4710481.0996","2447","Anne Arundel                                      ","02.099","201 CENTRAL AVENUE EAST","EDGEWATER","MD","21037","9-12","High","ZCTA5 21037","B19301_001",67149,5236
"775","South Shore Elementary","Math",20.5706618962433,2023,2,"Anne Arundel",3212," Mathematics All Grades","All Students","152","70",46.1,"12.5","41.4","40.8","5.3",20241015,25.5293381037567,"-8527696.1039","4726653.5579","2377","Anne Arundel                                      ","02.077","1376 FAIRFIELD LOOP ROAD","CROWNSVILLE","MD","21032","K-5","Elementary","ZCTA5 21032","B19301_001",80056,10727
"776","Southampton Middle","Math",23.5068716962999,2023,12,"Harford",374," Mathematics All Grades","All Students","1162","414",35.6,"13.5","50.9","35.0","<= 5.0",20241015,12.0931283037001,"-8497339.3576","4800259.4194","1862","Harford                                           ","12.050","1200 MOORES MILL RD","BEL AIR","MD","21014","6-8","Middle","ZCTA5 21014","B19301_001",50990,2291
"777","Southern Middle","Math",9.36298893984354,2023,2,"Anne Arundel",4053," Mathematics All Grades","All Students","742","97",13.1,"36.4","50.5","12.3","<= 5.0",20241015,3.73701106015646,"-8509917.5818","4637037.9378","1537","Calvert                                           ","04.009","9615 H. G. TRUEMAN ROAD","LUSBY","MD","20657","6-8","Middle","ZCTA5 20657","B19301_001",51299,4806
"778","Southern Middle","Math",9.36298893984354,2023,2,"Anne Arundel",4053," Mathematics All Grades","All Students","742","97",13.1,"36.4","50.5","12.3","<= 5.0",20241015,3.73701106015646,"-8836589.7451","4781370.8808","1731","Garrett                                           ","11.008","605 HARVEY WINTERS RD.","OAKLAND","MD","21550","6-8","Middle","ZCTA5 21550","B19301_001",41945,6856
"779","Southern Middle","Math",9.36298893984354,2023,2,"Anne Arundel",4053," Mathematics All Grades","All Students","742","97",13.1,"36.4","50.5","12.3","<= 5.0",20241015,3.73701106015646,"-8528176.5936","4696447.2351","2571","Anne Arundel                                      ","02.042","5235 SOLOMONS ISLAND ROAD","LOTHIAN","MD","20711","6-8","Middle","ZCTA5 20711","B19301_001",55505,10714
"780","Southern Middle","Math",9.36298893984354,2023,4,"Calvert",111," Mathematics All Grades","All Students","429","40",9.3,"38.0","52.7","8.6","<= 5.0",20241015,-0.0629889398435388,"-8509917.5818","4637037.9378","1537","Calvert                                           ","04.009","9615 H. G. TRUEMAN ROAD","LUSBY","MD","20657","6-8","Middle","ZCTA5 20657","B19301_001",51299,4806
"781","Southern Middle","Math",9.36298893984354,2023,4,"Calvert",111," Mathematics All Grades","All Students","429","40",9.3,"38.0","52.7","8.6","<= 5.0",20241015,-0.0629889398435388,"-8836589.7451","4781370.8808","1731","Garrett                                           ","11.008","605 HARVEY WINTERS RD.","OAKLAND","MD","21550","6-8","Middle","ZCTA5 21550","B19301_001",41945,6856
"782","Southern Middle","Math",9.36298893984354,2023,4,"Calvert",111," Mathematics All Grades","All Students","429","40",9.3,"38.0","52.7","8.6","<= 5.0",20241015,-0.0629889398435388,"-8528176.5936","4696447.2351","2571","Anne Arundel                                      ","02.042","5235 SOLOMONS ISLAND ROAD","LOTHIAN","MD","20711","6-8","Middle","ZCTA5 20711","B19301_001",55505,10714
"783","Southgate Elementary","Math",12.6623224212477,2023,2,"Anne Arundel",3382," Mathematics All Grades","All Students","355","103",29,"23.7","47.3","27.9","<= 5.0",20241015,16.3376775787523,"-8528693.6305","4740133.0761","2602","Anne Arundel                                      ","02.114","290 SHETLANDS LANE","GLEN BURNIE","MD","21061","PreK-5","Elementary","ZCTA5 21061","B19301_001",38445,1700
"784","Southwest Academy","Math",13.2985316846986,2023,3,"Baltimore County",155," Mathematics All Grades","All Students","767","46",6,"53.7","40.3","5.9","<= 5.0",20241015,-7.29853168469861,"-8542272.7397","4764668.1061","2419","Baltimore County                                  ","03.176","6200 JOHNNYCAKE ROAD","BALTIMORE","MD","21207","6-8","Middle","ZCTA5 21207","B19301_001",35043,1956
"785","Sparks Elementary","Math",47.2016608391608,2023,3,"Baltimore County",801," Mathematics All Grades","All Students","240","170",70.8,"<= 5.0","27.5","62.5","8.3",20241015,23.5983391608392,"-8534003.8106","4799600.324","1606","Baltimore County                                  ","03.117","601 BELFAST ROAD","SPARKS","MD","21152","K-5","Elementary","ZCTA5 21152","B19301_001",68763,9892
"786","Spring Garden Elementary","Math",31.5466602129719,2023,6,"Carroll",806," Mathematics All Grades","All Students","211","119",56.4,"9.0","34.6","52.6","<= 5.0",20241015,24.8533397870281,"-8553835.8551","4806963.2302","1674","Carroll                                           ","06.037","700 BOXWOOD DRIVE","HAMPSTEAD","MD","21074","PreK-5","Elementary","ZCTA5 21074","B19301_001",50571,3878
"787","Spring Ridge Elementary","Math",27.3774757281553,2023,10,"Frederick",916," Mathematics All Grades","All Students","272","130",47.8,"10.7","41.5","44.9","<= 5.0",20241015,20.4225242718447,"-8610819.4419","4779056.0118","1752","Frederick                                         ","10.049","9051 RIDGEFIELD DR","FREDERICK","MD","21701","PreK-5","Elementary","ZCTA5 21701","B19301_001",56512,2331
"788","Spring Ridge Middle","Math",22.840192926045,2023,18,"Saint Mary's",101," Mathematics All Grades","All Students","885","214",24.2,"40.7","35.1","21.9","<= 5.0",20241015,1.35980707395498,"-8504957.2479","4609435.7768","1904","St. Mary's                                        ","18.002","19856 THREE NOTCH ROAD","LEXINGTON PARK","MD","20653","6-8","Middle","ZCTA5 20653","B19301_001",48024,4070
"789","Springbrook High","Math",8.55142857142857,2023,15,"Montgomery",798," Mathematics All Grades","All Students","57","*",5,"45.6","52.6","<= 5.0","<= 5.0",20241015,-3.55142857142857,"-8572247.9574","4729982.822","2119","Montgomery                                        ","15.186","201 VALLEYBROOK DRIVE","SILVER SPRING","MD","20904","9-12","High","ZCTA5 20904","B19301_001",48162,2913
"790","Springfield Middle","Math",17.5038952085488,2023,21,"Washington",201," Mathematics All Grades","All Students","739","167",22.6,"34.1","43.3","20.7","<= 5.0",20241015,5.09610479145122,"-8661974.8425","4807066.4264","1434","Washington                                        ","21.009","334 EAST SUNSET AVE","WILLIAMSPORT","MD","21795","6-8","Middle","ZCTA5 21795","B19301_001",41856,3806
"791","St. Charles High School","Math",21.5588235294118,2023,8,"Charles",802," Mathematics All Grades","All Students","379","*",5,"52.5","45.6","<= 5.0","<= 5.0",20241015,-16.5588235294118,"-8561468.6484","4659934.7226","2170","Charles                                           ","08.046","5305 PINEY CHURCH RD","WALDORF","MD","20602","9-12","Middle/High","ZCTA5 20602","B19301_001",43381,2148
"792","St. Johns Lane Elementary","Math",49.1734774066798,2023,13,"Howard",204," Mathematics All Grades","All Students","353","209",59.2,"7.1","33.7","53.3","5.9",20241015,10.0265225933202,"-8553082.9164","4763382.03","1861","Howard                                            ","13.028","2960 ST JOHNS LANE","ELLICOTT CITY","MD","21042","K-5","Elementary","ZCTA5 21042","B19301_001",77562,3782
"793","St. Michaels Elementary","Math",15.2401360544218,2023,20,"Talbot",204," Mathematics All Grades","All Students","145","44",30.3,"23.4","46.2","29.0","<= 5.0",20241015,15.0598639455782,"-8484596.8368","4690198.7123","1447","Talbot                                            ","20.001","100 SEYMOUR AVENUE","ST MICHAELS","MD","21663","PreK-5","Elementary","ZCTA5 21663","B19301_001",61038,8064
"794","Stedwick Elementary","Math",11.2367320261438,2023,15,"Montgomery",568," Mathematics All Grades","All Students","232","62",26.7,"29.3","44.0","25.0","<= 5.0",20241015,15.4632679738562,"-8595114.8071","4746630.6229","2209","Montgomery                                        ","15.039","10631 STEDWICK ROAD","GAITHERSBURG","MD","20879","PreK-5","Elementary","ZCTA5 20879","B19301_001",45736,3705
"795","Stemmers Run Middle","Math",9.57366110623354,2023,3,"Baltimore County",1554," Mathematics All Grades","All Students","791","*",5,"58.5","37.5","<= 5.0","<= 5.0",20241015,-4.57366110623354,"-8511249.1504","4767867.6279","1493","Baltimore County                                  ","03.038","201 STEMMERS RUN ROAD","BALTIMORE","MD","21221","6-8","Middle","ZCTA5 21221","B19301_001",37385,1756
"796","Stephen Decatur High","Math",10.0009483667018,2023,23,"Worcester",310," Mathematics All Grades","All Students","938","215",22.9,"18.9","58.2","22.3","<= 5.0",20241015,12.8990516332982,"-8370138.3888","4627809.1685","1384","Worcester                                         ","23.004","9913 SEAHAWK ROAD","BERLIN","MD","21811","9-12","High","ZCTA5 21811","B19301_001",51603,4030
"797","Stephen Decatur Middle","Math",20.249702970297,2023,23,"Worcester",308," Mathematics All Grades","All Students","676","324",47.9,"13.2","38.9","43.3","<= 5.0",20241015,27.650297029703,"-8561335.2574","4689741.4117","1989","Prince George's                                   ","16.143","8200 PINEWOOD DRIVE","CLINTON","MD","20735","6-8","Middle","ZCTA5 20735","B19301_001",51223,2290
"798","Stephen Decatur Middle","Math",20.249702970297,2023,23,"Worcester",308," Mathematics All Grades","All Students","676","324",47.9,"13.2","38.9","43.3","<= 5.0",20241015,27.650297029703,"-8370074.0483","4627253.1812","2506","Worcester                                         ","23.014","9815 SEAHAWK ROAD","BERLIN","MD","21811","7-8","Middle","ZCTA5 21811","B19301_001",51603,4030
"799","Stephen Decatur Middle","Math",20.249702970297,2023,16,"Prince George's",915," Mathematics All Grades","All Students","661","*",5,"59.6","37.2","<= 5.0","<= 5.0",20241015,-15.249702970297,"-8561335.2574","4689741.4117","1989","Prince George's                                   ","16.143","8200 PINEWOOD DRIVE","CLINTON","MD","20735","6-8","Middle","ZCTA5 20735","B19301_001",51223,2290
"800","Stephen Decatur Middle","Math",20.249702970297,2023,16,"Prince George's",915," Mathematics All Grades","All Students","661","*",5,"59.6","37.2","<= 5.0","<= 5.0",20241015,-15.249702970297,"-8370074.0483","4627253.1812","2506","Worcester                                         ","23.014","9815 SEAHAWK ROAD","BERLIN","MD","21811","7-8","Middle","ZCTA5 21811","B19301_001",51603,4030
"801","Stevens Forest Elementary","Math",16.8132135306554,2023,13,"Howard",608," Mathematics All Grades","All Students","151","68",45,"15.9","39.1","42.4","<= 5.0",20241015,28.1867864693446,"-8554351.5524","4751049.505","1603","Howard                                            ","13.022","6045 STEVENS FOREST RD","COLUMBIA","MD","21045","PreK-5","Elementary","ZCTA5 21045","B19301_001",53227,3009
"802","Stone Mill Elementary","Math",55.1332312404288,2023,15,"Montgomery",653," Mathematics All Grades","All Students","269","193",71.7,"<= 5.0","24.9","60.2","11.5",20241015,16.5667687595712,"-8595487.2189","4734802.9619","2140","Montgomery                                        ","15.157","14323 STONE BRIDGE VIEW DRIVE","GAITHERSBURG","MD","20879","K-5","Elementary","ZCTA5 20879","B19301_001",45736,3705
"803","Stonegate Elementary","Math",25.8070237050044,2023,15,"Montgomery",316," Mathematics All Grades","All Students","220","107",48.6,"15.5","35.9","45.9","<= 5.0",20241015,22.7929762949956,"-8573356.8011","4735898.6659","2073","Montgomery                                        ","15.252","14811 NOTLEY RD","SILVER SPRING","MD","20904","K-5","Elementary","ZCTA5 20904","B19301_001",48162,2913
"804","Stoneleigh Elementary","Math",49.7311197916667,2023,3,"Baltimore County",905," Mathematics All Grades","All Students","345","206",59.7,"7.8","32.5","54.5","5.2",20241015,9.96888020833334,"-8526912.7113","4776525.4382","1501","Baltimore County                                  ","03.022","900 PEMBERTON ROAD","BALTIMORE","MD","21212","K-5","Elementary","ZCTA5 21212","B19301_001",61277,5442
"805","Strathmore Elementary","Math",11.9754205286646,2023,15,"Montgomery",822," Mathematics All Grades","All Students","494","139",28.1,"27.7","44.1","26.5","<= 5.0",20241015,16.1245794713354,"-8578890.521","4733983.4975","2080","Montgomery                                        ","15.218","3200 BEAVERWOOD LN","SILVER SPRING","MD","20906","3-5","Elementary","ZCTA5 20906","B19301_001",43855,2171
"806","Strawberry Knoll Elementary","Math",13.016612111293,2023,15,"Montgomery",569," Mathematics All Grades","All Students","207","77",37.2,"11.1","51.7","33.3","<= 5.0",20241015,24.183387888707,"-8591938.8017","4745470.6974","2145","Montgomery                                        ","15.152","18820 STRAWBERRY KNOLL ROAD","GAITHERSBURG","MD","20879","HS-5","Elementary","ZCTA5 20879","B19301_001",45736,3705
"807","Sudbrook Magnet Middle","Math",12.1472789115646,2023,3,"Baltimore County",353," Mathematics All Grades","All Students","921","71",7.7,"50.8","41.5","7.4","<= 5.0",20241015,-4.44727891156462,"-8541154.9656","4773209.7743","1548","Baltimore County                                  ","03.126","4300 BEDFORD ROAD","BALTIMORE","MD","21208","6-8","Middle","ZCTA5 21208","B19301_001",52450,3552
"808","Sugarloaf Elementary","Math",45.9098502304147,2023,10,"Frederick",717," Mathematics All Grades","All Students","449","330",73.5,"<= 5.0","22.0","62.8","10.7",20241015,27.5901497695853,"-8612241.6436","4768668.9915","1469","Frederick                                         ","10.078","3400 STONE BARN DR","FREDERICK","MD","21704","K-5","Elementary","ZCTA5 21704","B19301_001",60724,4153
"809","Suitland Elementary","Math",6.63823529411765,2023,16,"Prince George's",661," Mathematics All Grades","All Students","280","22",7.9,"48.6","43.6","7.9","<= 5.0",20241015,1.26176470588235,"-8563507.6521","4700560.3915","1952","Prince George's                                   ","16.232","4650 HOMER AVENUE","SUITLAND","MD","20746","PreK-6","Elementary","ZCTA5 20746","B19301_001",44864,2744
"810","Summit Hall Elementary","Math",9.17169696969697,2023,15,"Montgomery",563," Mathematics All Grades","All Students","202","43",21.3,"17.3","61.4","19.3","<= 5.0",20241015,12.128303030303,"-8593347.7366","4739914.4848","2492","Montgomery                                        ","15.174","101 WEST DEER PARK ROAD","GAITHERSBURG","MD","20877","HS-5","Elementary","ZCTA5 20877","B19301_001",38859,2896
"811","Summit Park Elementary","Math",42.3485294117647,2023,3,"Baltimore County",310," Mathematics All Grades","All Students","162","79",48.8,"12.3","38.9","43.2","5.6",20241015,6.45147058823529,"-8535936.53","4776457.3198","2706","Baltimore County                                  ","03.093","6920 DIANA ROAD","BALTIMORE","MD","21209","K-5","Elementary","ZCTA5 21209","B19301_001",51800,5610
"812","Sunderland Elementary","Math",29.1529883381924,2023,4,"Calvert",316," Mathematics All Grades","All Students","321","193",60.1,"5.9","34.0","53.3","6.9",20241015,30.9470116618076,"-8527389.1389","4674527.0594","1712","Calvert                                           ","04.014","150 CLYDE JONES ROAD","SUNDERLAND","MD","20689","PreK-5","Elementary","ZCTA5 20689","B19301_001",64525,12877
"813","Sunset Elementary","Math",17.7147770700637,2023,2,"Anne Arundel",2222," Mathematics All Grades","All Students","210","57",27.1,"13.3","59.5","26.7","<= 5.0",20241015,9.38522292993631,"-8518543.4813","4743749.6056","2612","Anne Arundel                                      ","02.108","8572 FORT SMALLWOOD ROAD","PASADENA","MD","21122","PreK-5","Elementary","ZCTA5 21122","B19301_001",55485,3464
"814","Sussex Elementary","Math",10.5476007677543,2023,3,"Baltimore County",1513," Mathematics All Grades","All Students","192","10",5.2,"45.3","49.5","5.2","<= 5.0",20241015,-5.34760076775432,"-8512610.9938","4765239.7537","1583","Baltimore County                                  ","03.163","515 SOUTH WOODWARD DRIVE","BALTIMORE","MD","21221","PreK-5","Elementary","ZCTA5 21221","B19301_001",37385,1756
"815","Swansfield Elementary","Math",19.9651670074983,2023,13,"Howard",517," Mathematics All Grades","All Students","288","104",36.1,"23.6","40.3","33.0","<= 5.0",20241015,16.1348329925017,"-8559213.3202","4752760.5649","1859","Howard                                            ","13.023","5610 CEDAR LANE","COLUMBIA","MD","21044","PreK-5","Elementary","ZCTA5 21044","B19301_001",67519,4010
"816","Sykesville Middle","Math",28.7445881731785,2023,6,"Carroll",504," Mathematics All Grades","All Students","847","323",38.1,"14.9","47.0","35.8","<= 5.0",20241015,9.35541182682154,"-8567812.5069","4775266.6182","1678","Carroll                                           ","06.029","7301 SPRINGFIELD AVE","SYKESVILLE","MD","21784","6-8","Middle","ZCTA5 21784","B19301_001",57412,2069
"817","Talbott Springs Elementary","Math",17.5165605095541,2023,13,"Howard",609," Mathematics All Grades","All Students","221","76",34.4,"17.2","48.4","32.1","<= 5.0",20241015,16.8834394904459,"-8554188.9053","4752243.1144","1813","Howard                                            ","13.007","9550 BASKET RING ROAD","COLUMBIA","MD","21045","PreK-5","Elementary","ZCTA5 21045","B19301_001",53227,3009
"818","Taneytown Elementary","Math",20.7098753595398,2023,6,"Carroll",103," Mathematics All Grades","All Students","239","64",26.8,"18.4","54.8","25.5","<= 5.0",20241015,6.09012464046021,"-8590649.4846","4815604.1436","1688","Carroll                                           ","06.016","100 KINGS DRIVE","TANEYTOWN","MD","21787","PreK-5","Elementary","ZCTA5 21787","B19301_001",39350,3280
"819","Tayac Elementary","Math",7.2536231884058,2023,16,"Prince George's",905," Mathematics All Grades","All Students","149","10",6.7,"45.0","48.3","6.7","<= 5.0",20241015,-0.553623188405797,"-8566143.4392","4688942.857","2058","Prince George's                                   ","16.023","8600 ALLENTOWN ROAD","FORT WASHINGTON","MD","20744","PreK-5","Elementary","ZCTA5 20744","B19301_001",51671,2307
"820","Templeton Elementary","Math",5.82601156069364,2023,16,"Prince George's",214," Mathematics All Grades","All Students","379","48",12.7,"45.9","41.4","11.3","<= 5.0",20241015,6.87398843930636,"-8562084.5784","4714878.4815","1979","Prince George's                                   ","16.155","6001 CARTERS LANE","RIVERDALE","MD","20737","PreK-5","Elementary","ZCTA5 20737","B19301_001",35260,7414
"821","The Historic Samuel Coleridge-Taylor Elementary","Math",7.7,2023,30,"Baltimore City",122," Mathematics All Grades","All Students","83","*",5,"53.0","43.4","<= 5.0","<= 5.0",20241015,-2.7,"-8529966.0199","4764564.8851","2650","Baltimore City                                    ","30.203","507 W PRESTON ST","BALTIMORE","MD","21201","PreK-5","Elementary","ZCTA5 21201","B19301_001",40342,4171
"822","Theodore G. Davis Middle School","Math",14.0680814354727,2023,8,"Charles",625," Mathematics All Grades","All Students","1043","222",21.3,"38.3","40.5","18.4","<= 5.0",20241015,7.23191856452726,"-8569226.2201","4670802.185","2284","Charles                                           ","08.044","2495 DAVIS ROAD","WALDORF","MD","20603","6-8","Middle","ZCTA5 20603","B19301_001",58100,4643
"823","Thomas Johnson Middle","Math",7.84956869993839,2023,16,"Prince George's",2009," Mathematics All Grades","All Students","1253","65",5.2,"56.6","38.2","<= 5.0","<= 5.0",20241015,-2.64956869993839,"-8553933.773","4716017.0047","2316","Prince George's                                   ","16.229","5401 BARKER PLACE","LANHAM","MD","20706","6-8","Middle","ZCTA5 20706","B19301_001",37413,1939
"824","Thomas S. Stone Elementary","Math",6.92758620689655,2023,16,"Prince George's",1706," Mathematics All Grades","All Students","186","16",8.6,"50.5","40.9","8.6","<= 5.0",20241015,1.67241379310345,"-8567453.8327","4713932.6826","2062","Prince George's                                   ","16.016","4500 34TH STREET","MOUNT RAINIER","MD","20712","PreK-5","Elementary","ZCTA5 20712","B19301_001",37327,3989
"825","Thomas S. Wootton High","Math",18.3064406779661,2023,15,"Montgomery",234," Mathematics All Grades","All Students","111","18",16.2,"21.6","62.2","10.8","5.4",20241015,-2.1064406779661,"-8591980.8","4732703.3604","2517","Montgomery                                        ","15.023","2100 WOOTTON PARKWAY","ROCKVILLE","MD","20850","9-12","High","ZCTA5 20850","B19301_001",67423,3080
"826","Thomson Estates Elementary","Math",13.0526685393258,2023,7,"Cecil",316," Mathematics All Grades","All Students","219","26",11.9,"37.0","51.1","11.4","<= 5.0",20241015,-1.15266853932584,"-8437951.3157","4808733.957","1665","Cecil                                             ","07.011","203 EAST THOMSON DRIVE","ELKTON","MD","21921","PreK-5","Elementary","ZCTA5 21921","B19301_001",40036,2700
"827","Thunder Hill Elementary","Math",26.5560538116592,2023,13,"Howard",605," Mathematics All Grades","All Students","242","88",36.4,"16.5","47.1","33.9","<= 5.0",20241015,9.84394618834081,"-8553181.5813","4754519.4632","1820","Howard                                            ","13.075","9357 MELLENBROOK RD","COLUMBIA","MD","21045","K-5","Elementary","ZCTA5 21045","B19301_001",53227,3009
"828","Thurgood Marshall Elementary","Math",31.1614309210526,2023,15,"Montgomery",244," Mathematics All Grades","All Students","272","119",43.8,"19.9","36.4","37.9","5.9",20241015,12.6385690789474,"-8600534.8894","4739768.0494","2495","Montgomery                                        ","15.187","12260 MCDONALD CHAPEL DRIVE","GAITHERSBURG","MD","20876","K-5","Elementary","ZCTA5 20876","B19301_001",45776,3407
"829","Thurmont Elementary","Math",22.4585915492958,2023,10,"Frederick",1503," Mathematics All Grades","All Students","275","90",32.7,"10.9","56.4","29.8","<= 5.0",20241015,10.2414084507042,"-8615773.8986","4810462.8768","1780","Frederick                                         ","10.015","805 E MAIN ST","THURMONT","MD","21788","3-5","Elementary","ZCTA5 21788","B19301_001",50992,4758
