"","School.Name","assessment","Weighted_Proficient","Year","LEA","LEA.Name","School","Assessment","Student.Group","Tested.Count","Proficient.Count","Proficient.Pct","Level.1.Pct","Level.2.Pct","Level.3.Pct","Level.4.Pct","Create.Date","diference","X","Y","OBJECTID","County","PSC_NUMBER","STREET","CITY","STATE","ZIP","Grades","School_Type","NAME","variable","Income_per_cap","moe"
"261","Edmondson Heights Elementary","English",8.31660899653979,2023,3,"Baltimore County",104," English Language Arts All Grades","All Students","248","47",19,"23.8","57.3","19.0","<= 5.0",20241015,10.6833910034602,"-8540340.9216","4764581.8808","2702","Baltimore County                                  ","03.101","1600 LANGFORD ROAD","BALTIMORE","MD","21207","PreK-5","Elementary","ZCTA5 21207","B19301_001",35043,1956
"262","Eldersburg Elementary","English",37.5238615664845,2023,6,"Carroll",501," English Language Arts All Grades","All Students","224","141",62.9,"<= 5.0","33.9","59.4","<= 5.0",20241015,25.3761384335155,"-8566994.6971","4780495.1351","1681","Carroll                                           ","06.020","1021 JOHNSVILLE RD","SYKESVILLE","MD","21784","PreK-5","Elementary","ZCTA5 21784","B19301_001",57412,2069
"263","Eleanor Roosevelt High","English",67.3845535990114,2023,16,"Prince George's",2114," English Language Arts All Grades","All Students","680","445",65.4,"<= 5.0","30.7","51.9","13.5",20241015,-1.98455359901142,"-8557071.1585","4720838.8238","2064","Prince George's                                   ","16.002","7601 HANOVER PARKWAY","GREENBELT","MD","20770","9-12","High","ZCTA5 20770","B19301_001",45269,4183
"264","Elk Neck Elementary","English",15.4991525423729,2023,7,"Cecil",515," English Language Arts All Grades","All Students","216","91",42.1,"10.2","47.7","38.9","<= 5.0",20241015,26.6008474576271,"-8449073.1678","4798676.4658","1655","Cecil                                             ","07.024","41 RACINE SCHOOL RD","ELKTON","MD","21921","PreK-5","Elementary","ZCTA5 21921","B19301_001",40036,2700
"265","Elkridge Elementary","English",24.9944602272727,2023,13,"Howard",101," English Language Arts All Grades","All Students","407","196",48.2,"8.1","43.7","46.2","<= 5.0",20241015,23.2055397727273,"-8541424.5254","4752325.5491","1804","Howard                                            ","13.020","7075 MONTGOMERY ROAD","ELKRIDGE","MD","21075","K-5","Elementary","ZCTA5 21075","B19301_001",53091,2563
"266","Elkridge Landing Middle","English",50.6838290499567,2023,13,"Howard",106," English Language Arts All Grades","All Students","666","389",58.4,"<= 5.0","37.7","54.7","<= 5.0",20241015,7.71617095004331,"-8541422.7844","4752137.0227","1839","Howard                                            ","13.054","7085 MONTGOMERY ROAD","ELKRIDGE","MD","21075","6-8","Middle","ZCTA5 21075","B19301_001",53091,2563
"267","Elkton High","English",43.68024852845,2023,7,"Cecil",302," English Language Arts All Grades","All Students","276","152",55.1,"5.4","39.5","45.7","9.4",20241015,11.41975147155,"-8441923.7166","4811227.2858","1650","Cecil                                             ","07.032","110 JAMES ST","ELKTON","MD","21921","9-12","High","ZCTA5 21921","B19301_001",40036,2700
"268","Elkton Middle","English",24.2523044269254,2023,7,"Cecil",303," English Language Arts All Grades","All Students","478","176",36.8,"13.6","49.6","35.6","<= 5.0",20241015,12.5476955730746,"-8441405.9081","4810940.4773","1658","Cecil                                             ","07.029","615 NORTH STREET","ELKTON","MD","21921","6-8","Middle","ZCTA5 21921","B19301_001",40036,2700
"269","Ellicott Mills Middle","English",59.8451283394447,2023,13,"Howard",202," English Language Arts All Grades","All Students","653","484",74.1,"<= 5.0","23.0","66.3","7.8",20241015,14.2548716605553,"-8550517.1477","4757553.6031","1860","Howard                                            ","13.026","4445 MONTGOMERY ROAD","ELLICOTT CITY","MD","21043","6-8","Middle","ZCTA5 21043","B19301_001",64911,2548
"270","Elmwood Elementary","English",18.6303008595989,2023,3,"Baltimore County",1405," English Language Arts All Grades","All Students","208","60",28.8,"15.9","55.3","28.8","<= 5.0",20241015,10.1696991404011,"-8518168.6325","4771796.0303","1476","Baltimore County                                  ","03.072","531 DALE AVENUE","BALTIMORE","MD","21206","PreK-5","Elementary","ZCTA5 21206","B19301_001",34560,2093
"271","Emma K. Doub Elementary","English",32.4900881057269,2023,21,"Washington",302," English Language Arts All Grades","All Students","186","101",54.3,"7.0","38.7","41.9","12.4",20241015,21.8099118942731,"-8653019.3644","4810427.2495","1422","Washington                                        ","21.032","1221 SOUTH POTOMAC STREET","HAGERSTOWN","MD","21740","PreK-5","Elementary","ZCTA5 21740","B19301_001",32289,1866
"272","Emmitsburg Elementary","English",17.8548387096774,2023,10,"Frederick",503," English Language Arts All Grades","All Students","101","55",54.5,"7.9","37.6","43.6","10.9",20241015,36.6451612903226,"-8608263.8903","4822870.6815","1783","Frederick                                         ","10.006","300 S. SETON AVENUE","EMMITSBURG","MD","21727","PreK-5","Elementary","ZCTA5 21727","B19301_001",31450,3203
"273","Emmorton Elementary","English",35.2575802837939,2023,12,"Harford",121," English Language Arts All Grades","All Students","279","188",67.4,"<= 5.0","29.7","57.7","9.7",20241015,32.1424197162061,"-8496924.4506","4791604.0445","1874","Harford                                           ","12.038","2502 TOLLGATE ROAD","BEL AIR","MD","21015","K-5","Elementary","ZCTA5 21015","B19301_001",57656,2814
"274","Ernest Everett Just Middle","English",29.1478393183201,2023,16,"Prince George's",1348," English Language Arts All Grades","All Students","795","287",36.1,"12.3","51.6","34.1","<= 5.0",20241015,6.95216068167985,"-8552675.3604","4708396.3302","1958","Prince George's                                   ","16.219","1300 CAMPUS WAY NORTH","MITCHELLVILLE","MD","20721","6-8","Middle","ZCTA5 20721","B19301_001",70735,3451
"275","Esperanza Middle","English",40.2688044692737,2023,18,"Saint Mary's",807," English Language Arts All Grades","All Students","826","452",54.7,"9.2","36.1","47.5","7.3",20241015,14.4311955307263,"-8514766.6198","4620838.5479","1460","St. Mary's                                        ","18.010","22790 MAPLE ROAD","LEXINGTON PARK","MD","20653","6-8","Middle","ZCTA5 20653","B19301_001",48024,4070
"276","Essex Elementary","English",15.5762814070352,2023,3,"Baltimore County",1508," English Language Arts All Grades","All Students","210","65",31,"13.3","55.7","31.0","<= 5.0",20241015,15.4237185929648,"-8513708.1422","4766061.7554","1486","Baltimore County                                  ","03.055","100 MACE AVENUE","ESSEX","MD","21221","PreK-5","Elementary","ZCTA5 21221","B19301_001",37385,1756
"277","Evergreen Elementary School","English",32.6713984168865,2023,18,"Saint Mary's",606," English Language Arts All Grades","All Students","388","229",59,"5.9","35.1","52.1","7.0",20241015,26.3286015831135,"-8523018.1829","4621774.2408","2239","St. Mary's                                        ","18.031","43765 EVERGREEN WAY","CALIFORNIA","MD","20619","PreK-5","Elementary","ZCTA5 20619","B19301_001",53339,4494
"278","Fairland Elementary","English",15.1544674767691,2023,15,"Montgomery",303," English Language Arts All Grades","All Students","258","119",46.1,"10.1","43.8","41.9","<= 5.0",20241015,30.9455325232309,"-8566717.1983","4734706.3646","2171","Montgomery                                        ","15.098","14315 FAIRDALE RD","SILVER SPRING","MD","20905","HS-5","Elementary","ZCTA5 20905","B19301_001",55508,3690
"279","Fairmont Heights High","English",31.6348525469169,2023,16,"Prince George's",1806," English Language Arts All Grades","All Students","214","66",30.8,"7.5","61.7","30.8","<= 5.0",20241015,-0.834852546916892,"-8559913.2795","4709787.8344","1464","Prince George's                                   ","16.260","6501 COLUMBIA PARK RD","LANDOVER","MD","20785","9-12","High","ZCTA5 20785","B19301_001",36991,2470
"280","Fallsmead Elementary","English",57.3972558514931,2023,15,"Montgomery",233," English Language Arts All Grades","All Students","270","206",76.3,"<= 5.0","21.5","65.2","11.1",20241015,18.9027441485069,"-8591239.5231","4732838.8502","2202","Montgomery                                        ","15.040","1800 GREENPLACE TER","ROCKVILLE","MD","20850","K-5","Elementary","ZCTA5 20850","B19301_001",67423,3080
"281","Fallston High","English",64.6473731077471,2023,12,"Harford",382," English Language Arts All Grades","All Students","264","180",68.2,"<= 5.0","29.2","64.8","<= 5.0",20241015,3.5526268922529,"-8506282.2972","4796723.1392","1726","Harford                                           ","12.001","2301 CARRS MILL RD","FALLSTON","MD","21047","9-12","High","ZCTA5 21047","B19301_001",64367,5307
"282","Farmland Elementary","English",50.4235127478754,2023,15,"Montgomery",219," English Language Arts All Grades","All Students","354","244",68.9,"<= 5.0","28.0","59.6","9.3",20241015,18.4764872521246,"-8587769.3982","4728436.6748","2273","Montgomery                                        ","15.242","7000 OLD GATE RD","ROCKVILLE","MD","20853","K-5","Elementary","ZCTA5 20853","B19301_001",55810,3198
"283","Featherbed Lane Elementary","English",9.43164983164983,2023,3,"Baltimore County",204," English Language Arts All Grades","All Students","234","64",27.4,"16.7","56.0","26.1","<= 5.0",20241015,17.9683501683502,"-8542458.2534","4767990.3756","2703","Baltimore County                                  ","03.102","6700 RICHARDSON ROAD","BALTIMORE","MD","21207","PreK-5","Elementary","ZCTA5 21207","B19301_001",35043,1956
"284","Fields Road Elementary","English",23.0081799591002,2023,15,"Montgomery",566," English Language Arts All Grades","All Students","198","81",40.9,"13.6","45.5","34.8","6.1",20241015,17.8918200408998,"-8595543.7065","4738717.7393","2218","Montgomery                                        ","15.020","1 SCHOOL DRIVE","GAITHERSBURG","MD","20878","PreK-5","Elementary","ZCTA5 20878","B19301_001",69898,2690
"285","Fifth District Elementary","English",44.5755994358251,2023,3,"Baltimore County",501," English Language Arts All Grades","All Students","147","120",81.6,"<= 5.0","17.0","66.7","15.0",20241015,37.0244005641749,"-8546810.1394","4808108.8406","1554","Baltimore County                                  ","03.178","3725 MOUNT CARMEL ROAD","UPPERCO","MD","21155","K-5","Elementary","ZCTA5 21155","B19301_001",56199,11394
"286","Flintstone Elementary","English",12.2991519434629,2023,1,"Allegany",301," English Language Arts All Grades","All Students","92","53",57.6,"5.4","37.0","52.2","5.4",20241015,45.3008480565371,"-8571099.8591","4694079.1357","2044","Prince George's                                   ","16.048","800 COMANCHE DRIVE","OXON HILL","MD","20745","PreK-5","Elementary","ZCTA5 20745","B19301_001",41479,2976
"287","Flintstone Elementary","English",12.2991519434629,2023,1,"Allegany",301," English Language Arts All Grades","All Students","92","53",57.6,"5.4","37.0","52.2","5.4",20241015,45.3008480565371,"-8745767.0697","4822635.0251","2480","Allegany                                          ","01.020","22000 NATIONAL PIKE SW","FLINTSTONE","MD","21530","PreK-5","Elementary","ZCTA5 21530","B19301_001",33165,7272
"288","Flintstone Elementary","English",12.2991519434629,2023,16,"Prince George's",1208," English Language Arts All Grades","All Students","184","52",28.3,"14.1","57.6","27.7","<= 5.0",20241015,16.0008480565371,"-8571099.8591","4694079.1357","2044","Prince George's                                   ","16.048","800 COMANCHE DRIVE","OXON HILL","MD","20745","PreK-5","Elementary","ZCTA5 20745","B19301_001",41479,2976
"289","Flintstone Elementary","English",12.2991519434629,2023,16,"Prince George's",1208," English Language Arts All Grades","All Students","184","52",28.3,"14.1","57.6","27.7","<= 5.0",20241015,16.0008480565371,"-8745767.0697","4822635.0251","2480","Allegany                                          ","01.020","22000 NATIONAL PIKE SW","FLINTSTONE","MD","21530","PreK-5","Elementary","ZCTA5 21530","B19301_001",33165,7272
"290","Flower Hill Elementary","English",18.141620626151,2023,15,"Montgomery",549," English Language Arts All Grades","All Students","200","52",26,"14.0","60.0","25.0","<= 5.0",20241015,7.85837937384899,"-8590649.0956","4744469.5778","2151","Montgomery                                        ","15.147","18425 FLOWER HILL WAY","GAITHERSBURG","MD","20879","PreK-5","Elementary","ZCTA5 20879","B19301_001",45736,3705
"291","Flower Valley Elementary","English",36.7558951965066,2023,15,"Montgomery",506," English Language Arts All Grades","All Students","254","157",61.8,"9.1","29.1","57.5","<= 5.0",20241015,25.0441048034934,"-8581992.346","4736825.3785","2095","Montgomery                                        ","15.217","4615 SUNFLOWER DR","ROCKVILLE","MD","20853","K-5","Elementary","ZCTA5 20853","B19301_001",55810,3198
"292","Folly Quarter Middle","English",70.4171438082557,2023,13,"Howard",307," English Language Arts All Grades","All Students","676","540",79.9,"<= 5.0","19.4","69.7","10.2",20241015,9.48285619174435,"-8569796.275","4759878.0435","1827","Howard                                            ","13.081","13500 TRIDELPHIA ROAD","ELLICOTT CITY","MD","21042","6-8","Middle","ZCTA5 21042","B19301_001",77562,3782
"293","Forest Heights Elementary","English",19.4957276368491,2023,16,"Prince George's",1204," English Language Arts All Grades","All Students","129","35",27.1,"12.4","60.5","25.6","<= 5.0",20241015,7.60427236315087,"-8571874.3433","4695327.7386","2009","Prince George's                                   ","16.120","200 TALBERT DRIVE","OXON HILL","MD","20745","PreK-6","Elementary","ZCTA5 20745","B19301_001",41479,2976
"294","Forest Hill Elementary","English",27.7700092850511,2023,12,"Harford",326," English Language Arts All Grades","All Students","229","151",65.9,"<= 5.0","29.7","60.3","5.7",20241015,38.1299907149489,"-8503245.5459","4806007.0166","1595","Harford                                           ","12.043","2407 ROCKS RD","FOREST HILL","MD","21050","K-5","Elementary","ZCTA5 21050","B19301_001",53046,3055
"295","Forest Knolls Elementary","English",37.9761796042618,2023,15,"Montgomery",803," English Language Arts All Grades","All Students","234","138",59,"6.4","34.6","48.7","10.3",20241015,21.0238203957382,"-8573830.7565","4726422.7881","2194","Montgomery                                        ","15.057","10830 EASTWOOD AVE","SILVER SPRING","MD","20901","HS-5","Elementary","ZCTA5 20901","B19301_001",58121,2624
"296","Forest Lakes Elementary","English",32.4080798479087,2023,12,"Harford",328," English Language Arts All Grades","All Students","239","174",72.8,"<= 5.0","23.8","65.3","7.5",20241015,40.3919201520913,"-8503100.7341","4803501.7667","1870","Harford                                           ","12.048","100 OSBORNE PARKWAY","FOREST HILL","MD","21050","K-5","Elementary","ZCTA5 21050","B19301_001",53046,3055
"297","Forest Oak Middle","English",28.4585003232062,2023,15,"Montgomery",248," English Language Arts All Grades","All Students","847","260",30.7,"17.7","51.6","30.5","<= 5.0",20241015,2.24149967679379,"-8592187.6864","4743724.6338","2113","Montgomery                                        ","15.191","651 SAYBROOKE OAKS BOULEVARD","GAITHERSBURG","MD","20877","6-8","Middle","ZCTA5 20877","B19301_001",38859,2896
