X,Y,OBJECTID,County,PSC_NUMBER,SCHOOL_NAME,STREET,CITY,STATE,ZIP,Grades,School_Type
-8509113.3043,4632723.9942,1533,Calvert                                           ,04.018,Patuxent Elementary                                         ,35 APPEAL LANE,LUSBY,MD,20657,1-5,Elementary
-8532734.0021,4676727.2726,1534,Calvert                                           ,04.005,Northern High                                               ,2950 CHANEYVILLE ROAD,OWINGS,MD,20736,9-12,High
-8533034.5092,4676642.0885,1535,Calvert                                           ,04.006,Northern Middle                                             ,2954 CHANEYVILLE RD,OWINGS,MD,20736,6-8,Middle
-8529901.7723,4679939.8307,1536,Calvert                                           ,04.007,Mt. Harmony Elementary                                      ,900 W. MT. HARMONY ROAD,OWINGS,MD,20736,K-5,Elementary
-8509917.5818,4637037.9378,1537,Calvert                                           ,04.009,Southern Middle                                             ,9615 H. G. TRUEMAN ROAD,LUSBY,MD,20657,6-8,Middle
-8530122.7836,4667661.83,1538,Calvert                                           ,04.010,Huntingtown Elementary                                      ,4345 HUNTINGTOWN RD,HUNTINGTOWN,MD,20639,PreK-5,Elementary
-8519638.8147,4646136.8263,1539,Calvert                                           ,04.002,Mutual Elementary                                           ,1455 BALL ROAD,PORT REPUBLIC,MD,20676,K-5,Elementary
-8525200.1883,4657827.1837,1540,Calvert                                           ,04.003,Calvert High                                                ,520 FOX RUN BLVD.,PRINCE FREDERICK,MD,20678,9-12,High
-8551530.5155,4777375.4552,1541,Baltimore County                                  ,03.147,Deer Park Middle Magnet                                     ,9830 WINANDS ROAD,RANDALLSTOWN,MD,21133,6-8,Middle
-8551329.0557,4777608.3937,1542,Baltimore County                                  ,03.170,Deer Park Elementary                                        ,9809 LYONS MILL ROAD,OWINGS MILLS,MD,21117,PreK-5,Elementary
-8545174.8037,4775214.8472,1543,Baltimore County                                  ,03.181,Winand Elementary                                           ,8301 SCOTTS LEVEL ROAD,BALTIMORE,MD,21208,PreK-5,Elementary
-8541664.1745,4758907.0938,1544,Baltimore County                                  ,03.128,Catonsville High                                            ,421 BLOOMSBURY AVENUE,BALTIMORE,MD,21228,9-12,High
-8541084.884,4762861.4125,1545,Baltimore County                                  ,03.159,Westowne Elementary                                         ,401 HARLEM LANE,BALTIMORE,MD,21228,PreK-5,Elementary
-8550308.4463,4784780.3412,1546,Baltimore County                                  ,03.166,Cedarmere Elementary                                        ,17 NICODEMUS ROAD,REISTERSTOWN,MD,21136,PreK-5,Elementary
-8552971.2131,4788181.3352,1547,Baltimore County                                  ,03.150,Franklin Elementary                                         ,33 COCKEYSMILL ROAD,REISTERSTOWN,MD,21136,PreK-5,Elementary
-8541154.9656,4773209.7743,1548,Baltimore County                                  ,03.126,Sudbrook Magnet Middle                                      ,4300 BEDFORD ROAD,BALTIMORE,MD,21208,6-8,Middle
-8537645.3736,4775538.3201,1549,Baltimore County                                  ,03.183,Wellwood International Elementary                           ,2901 SMITH AVENUE,PIKESVILLE,MD,21208,K-5,Elementary
-8543772.9807,4772845.2723,1550,Baltimore County                                  ,03.098,Milford Mill Academy                                        ,3800 WASHINGTON AVE,BALTIMORE,MD,21244,9-12,High
-8528374.0223,4787929.7558,1551,Baltimore County                                  ,03.133,Dulaney High                                                ,255 PADONIA ROAD,TIMONIUM,MD,21093,9-12,High
-8527932.2465,4789812.3803,1552,Baltimore County                                  ,03.193,Warren Elementary                                           ,900 BOSLEY ROAD,COCKEYSVILLE,MD,21030,PreK-5,Elementary
-8532577.0527,4781145.8406,1553,Baltimore County                                  ,03.189,Riderwood Elementary                                        ,1711 LANDRAKE ROAD,BALTIMORE,MD,21204,K-5,Elementary
-8546810.1394,4808108.8406,1554,Baltimore County                                  ,03.178,Fifth District Elementary                                   ,3725 MOUNT CARMEL ROAD,UPPERCO,MD,21155,K-5,Elementary
-8552674.4467,4788528.0081,1555,Baltimore County                                  ,03.127,Franklin Middle                                             ,10 COCKEYSMILL ROAD,REISTERSTOWN,MD,21136,6-8,Middle
-8520014.997,4779086.0768,1556,Baltimore County                                  ,03.137,Harford Hills Elementary                                    ,8902 OLD HARFORD ROAD,BALTIMORE,MD,21234,PreK-5,Elementary
-8523971.5266,4775781.4209,1557,Baltimore County                                  ,03.186,Halstead Academy                                            ,1111 HALSTEAD ROAD,BALTIMORE,MD,21234,PreK-5,Elementary
-8527409.3756,4781527.0111,1558,Baltimore County                                  ,03.168,Hampton Elementary                                          ,1115 CHARMUTH ROAD,LUTHERVILLE,MD,21093,PreK-5,Elementary
-8521777.2228,4778225.5118,1559,Baltimore County                                  ,03.162,Oakleigh Elementary                                         ,1901 WHITE OAK AVENUE,BALTIMORE,MD,21234,PreK-5,Elementary
-8517259.2326,4762920.7337,1560,Baltimore County                                  ,03.174,Berkshire Elementary                                        ,7431 POPLAR AVE,BALTIMORE,MD,21224,PreK-5,Elementary
-8518247.0094,4778098.8361,1561,Baltimore County                                  ,03.188,Carney Elementary                                           ,3131 EAST JOPPA RD,BALTIMORE,MD,21234,PreK-5,Elementary
-8518604.8706,4793170.8759,1562,Baltimore County                                  ,03.161,Carroll Manor Elementary                                    ,4434 CARROLL MANOR RD,BALDWIN,MD,21013,K-5,Elementary
-8523043.2412,4779833.9285,1563,Baltimore County                                  ,03.134,Loch Raven High                                             ,1212 COWPENS AVENUE,BALTIMORE,MD,21286,9-12,High
-8524641.5976,4777713.3803,1564,Baltimore County                                  ,03.154,Loch Raven Technical Academy                                ,8101 LASALLE ROAD,BALTIMORE,MD,21286,6-8,Middle
-8514199.7875,4760932.9405,1565,Baltimore County                                  ,03.172,Battle Monument Special                                     ,7801 E COLLINGHAM DRIVE,BALTIMORE,MD,21222,SPECIAL,Special Ed.
-8514441.9307,4760874.9651,1566,Baltimore County                                  ,03.173,Charlesmont Elementary                                      ,7800 W. COLLINGHAM DRIVE,BALTIMORE,MD,21222,PreK-5,Elementary
-8516167.8502,4759673.2746,1567,Baltimore County                                  ,03.156,Grange Elementary                                           ,2000 CHURCH ROAD,BALTIMORE,MD,21222,PreK-5,Elementary
-8517972.7164,4761323.97,1568,Baltimore County                                  ,03.155,Norwood Elementary                                          ,1700 DELVALE AVENUE,BALTIMORE,MD,21222,PreK-3,Elementary
-8513992.4999,4760193.639,1569,Baltimore County                                  ,03.153,Bear Creek Elementary                                       ,1601 MELBOURNE ROAD,BALTIMORE,MD,21222,PreK-5,Elementary
-8533270.3059,4755627.3335,1570,Baltimore County                                  ,03.184,Riverview Elementary                                        ,3298 KESSLER ROAD,BALTIMORE,MD,21227,PreK-5,Elementary
-8517749.5258,4759965.9356,1571,Baltimore County                                  ,03.140,Dundalk High/Sollers Point Technical High                   ,1901 DELVALE AVENUE,BALTIMORE,MD,21222,9-12,High
-8514623.7712,4759711.2293,1572,Baltimore County                                  ,03.145,Patapsco High & Center for Arts                             ,8100 WISE AVENUE,BALTIMORE,MD,21222,9-12,High
-8514435.9301,4758985.2503,1573,Baltimore County                                  ,03.157,Sandy Plains Elementary                                     ,8330 KAVANAUGH ROAD,BALTIMORE,MD,21222,PreK-5,Elementary
-8504037.1061,4771047.9501,1574,Baltimore County                                  ,03.135,Chase Elementary                                            ,11701 EASTERN AVENUE,BALTIMORE,MD,21220,PreK-5,Elementary
-8517981.1554,4763943.2146,1575,Baltimore County                                  ,03.151,Colgate Elementary                                          ,401 51ST STREET,BALTIMORE,MD,21224,K-5,Elementary
-8517269.3942,4771924.2786,1576,Baltimore County                                  ,03.165,Overlea High                                                ,5401 KENWOOD AVENUE,BALTIMORE,MD,21206,9-12,High
-8518290.59,4770639.7459,1577,Baltimore County                                  ,03.191,McCormick Elementary                                        ,5101 HAZELWOOD AVE,BALTIMORE,MD,21206,PreK-5,Elementary
-8532715.7837,4756797.5097,1578,Baltimore County                                  ,03.149,Lansdowne High                                              ,3800 HOLLINS FERRY ROAD,BALTIMORE,MD,21227,9-12,High
-8508700.6119,4765542.1503,1579,Baltimore County                                  ,03.192,Middleborough Elementary                                    ,313 WEST ROAD,BALTIMORE,MD,21221,PreK-5,Elementary
-8512074.8993,4769383.2718,1580,Baltimore County                                  ,03.182,Orems Elementary                                            ,711 HIGH VILLA ROAD,BALTIMORE,MD,21221,PreK-5,Elementary
-8510106.2131,4771417.7737,1581,Baltimore County                                  ,03.175,Glenmar Elementary                                          ,9700 COMMUNITY DRIVE,BALTIMORE,MD,21220,PreK-5,Elementary
-8508950.151,4768498.6276,1582,Baltimore County                                  ,03.152,Hawthorne Elementary                                        ,125 KINGSTON ROAD,BALTIMORE,MD,21220,PreK-5,Elementary
-8512610.9938,4765239.7537,1583,Baltimore County                                  ,03.163,Sussex Elementary                                           ,515 SOUTH WOODWARD DRIVE,BALTIMORE,MD,21221,PreK-5,Elementary
-8519067.0868,4779946.743,1584,Baltimore County                                  ,03.001,Pine Grove Middle                                           ,9200 OLD HARFORD ROAD,BALTIMORE,MD,21234,6-8,Middle
-8503804.8034,4768979.0433,1585,Baltimore County                                  ,03.179,Seneca Elementary                                           ,545 CARROLLWOOD ROAD,BALTIMORE,MD,21220,PreK-5,Elementary
-8510921.1523,4765913.542,1586,Baltimore County                                  ,03.129,Deep Creek Elementary                                       ,1101 EAST HOMBERG AVENUE,BALTIMORE,MD,21221,K-5,Elementary
-8530418.2281,4764671.2579,1587,Baltimore City                                    ,30.061,Furman L. Templeton Elementary # 125                        ,1200 N PENNSYLVANIA AVE,BALTIMORE,MD,21217,PreK-5,Elementary
-8446710.8098,4770284.288,1588,Kent                                              ,14.002,Galena Elementary                                           ,114 SOUTH MAIN STREET,GALENA,MD,21635,PreK-5,Elementary
